,Date,Flight name,Source,Destination,Departure_time,Arrival_time,Duration,No of stop,Price
2491,2022-12-09,IndiGo,Bengaluru,Mumbai,16:25,00:20,7h 55m,1,4977
2492,2022-12-09,IndiGo,Bengaluru,Mumbai,18:00,19:50,1h 50m,Non,5104
2493,2022-12-09,Air India,Bengaluru,Mumbai,13:00,10:00,21h,1,5238
2494,2022-12-09,Air India,Bengaluru,Mumbai,13:00,23:50,10h 50m,1,5889
2495,2022-12-09,Air India,Bengaluru,Mumbai,13:00,08:10,19h 10m,1,5889
2496,2022-12-09,IndiGo,Bengaluru,Mumbai,16:25,23:05,6h 40m,1,6062
2497,2022-12-09,Vistara,Bengaluru,Mumbai,18:25,20:15,1h 50m,Non,6844
2498,2022-12-09,IndiGo,Bengaluru,Mumbai,17:30,21:55,4h 25m,1,6856
2499,2022-12-09,IndiGo,Bengaluru,Mumbai,18:25,00:20,5h 55m,1,6856
2500,2022-12-09,IndiGo,Bengaluru,Mumbai,17:30,00:20,6h 50m,1,6856
2501,2022-12-09,Air Asia,Bengaluru,Mumbai,16:10,04:00,11h 50m,2,7265
2502,2022-12-09,IndiGo,Bengaluru,Mumbai,18:25,23:05,4h 40m,1,7369
2503,2022-12-09,IndiGo,Bengaluru,Mumbai,06:30,11:20,4h 50m,1,7369
2504,2022-12-09,IndiGo,Bengaluru,Mumbai,19:50,01:00,5h 10m,1,7369
2505,2022-12-09,IndiGo,Bengaluru,Mumbai,18:50,00:15,5h 25m,1,7369
2506,2022-12-09,IndiGo,Bengaluru,Mumbai,17:30,23:05,5h 35m,1,7369
2507,2022-12-09,IndiGo,Bengaluru,Mumbai,05:20,11:25,6h 5m,1,7369
2508,2022-12-09,IndiGo,Bengaluru,Mumbai,23:40,05:55,6h 15m,1,7369
2509,2022-12-09,IndiGo,Bengaluru,Mumbai,16:05,00:05,8h,1,7369
2510,2022-12-09,IndiGo,Bengaluru,Mumbai,05:50,14:00,8h 10m,1,7369
2511,2022-12-09,IndiGo,Bengaluru,Mumbai,12:40,19:45,7h 5m,1,7422
2512,2022-12-09,IndiGo,Bengaluru,Mumbai,22:10,05:55,7h 45m,1,7422
2513,2022-12-09,IndiGo,Bengaluru,Mumbai,12:40,21:10,8h 30m,1,7422
2514,2022-12-09,IndiGo,Bengaluru,Mumbai,10:30,19:45,9h 15m,1,7422
2515,2022-12-09,Air Asia,Bengaluru,Mumbai,13:00,02:20,13h 20m,1,7475
2516,2022-12-09,Vistara,Bengaluru,Mumbai,07:45,23:00,15h 15m,1,7579
2517,2022-12-09,Vistara,Bengaluru,Mumbai,07:45,07:35,23h 50m,1,7579
2518,2022-12-09,IndiGo,Bengaluru,Mumbai,12:40,16:55,4h 15m,1,7737
2519,2022-12-09,IndiGo,Bengaluru,Mumbai,10:30,16:55,6h 25m,1,7737
2520,2022-12-09,Vistara,Bengaluru,Mumbai,07:45,10:00,26h 15m,1,7789
2521,2022-12-09,IndiGo,Bengaluru,Mumbai,16:10,21:10,5h,1,7843
2522,2022-12-09,IndiGo,Bengaluru,Mumbai,16:10,00:15,8h 5m,1,7843
2523,2022-12-09,Air India,Bengaluru,Mumbai,13:00,17:20,4h 20m,1,7884
2524,2022-12-09,Air Asia,Bengaluru,Mumbai,16:10,02:20,10h 10m,2,7919
2525,2022-12-09,Air Asia,Bengaluru,Mumbai,16:10,06:55,14h 45m,2,7919
2526,2022-12-09,IndiGo,Bengaluru,Mumbai,07:25,12:45,5h 20m,1,7999
2527,2022-12-09,Vistara,Bengaluru,Mumbai,07:45,14:30,6h 45m,1,8052
2528,2022-12-09,Vistara,Bengaluru,Mumbai,20:10,07:35,11h 25m,1,8052
2529,2022-12-09,Vistara,Bengaluru,Mumbai,20:10,10:00,13h 50m,1,8262
2530,2022-12-09,Vistara,Bengaluru,Mumbai,20:10,14:30,18h 20m,1,8262
2531,2022-12-09,Air Asia,Bengaluru,Mumbai,15:40,04:00,12h 20m,2,8367
2532,2022-12-09,SpiceJet,Bengaluru,Mumbai,20:35,06:40,10h 5m,1,8630
2533,2022-12-09,IndiGo,Bengaluru,Mumbai,09:00,16:55,7h 55m,1,9877
2534,2022-12-09,Air Asia,Bengaluru,Mumbai,15:40,02:20,10h 40m,2,9921
2535,2022-12-09,Air Asia,Bengaluru,Mumbai,15:40,06:55,15h 15m,2,9921
2536,2022-12-09,IndiGo,Bengaluru,Mumbai,06:15,14:25,8h 10m,1,10052
2537,2022-12-09,SpiceJet,Bengaluru,Mumbai,20:35,14:20,17h 45m,1,10310
2538,2022-12-09,SpiceJet,Bengaluru,Mumbai,20:35,18:20,21h 45m,1,10310
2539,2022-12-09,Air India,Bengaluru,Mumbai,17:10,00:45,7h 35m,1,10341
2540,2022-12-09,Air India,Bengaluru,Mumbai,13:15,22:10,8h 55m,1,10341
2541,2022-12-09,Air India,Bengaluru,Mumbai,11:15,22:10,10h 55m,1,10341
2542,2022-12-09,Air India,Bengaluru,Mumbai,13:15,00:45,11h 30m,1,10341
2543,2022-12-09,Air India,Bengaluru,Mumbai,10:00,22:10,12h 10m,1,10341
2544,2022-12-09,Air India,Bengaluru,Mumbai,21:00,09:15,12h 15m,1,10341
2545,2022-12-09,Air India,Bengaluru,Mumbai,21:00,10:20,13h 20m,1,10341
2546,2022-12-09,Air India,Bengaluru,Mumbai,11:15,00:45,13h 30m,1,10341
2547,2022-12-09,Air India,Bengaluru,Mumbai,19:15,09:15,14h,1,10341
2548,2022-12-09,Air India,Bengaluru,Mumbai,21:00,11:20,14h 20m,1,10341
2549,2022-12-09,Vistara,Bengaluru,Mumbai,17:45,23:55,6h 10m,1,10359
2550,2022-12-09,Vistara,Bengaluru,Mumbai,11:30,19:05,7h 35m,1,10359
2551,2022-12-09,Vistara,Bengaluru,Mumbai,09:45,19:05,9h 20m,1,10359
2552,2022-12-09,Vistara,Bengaluru,Mumbai,11:30,21:15,9h 45m,1,10359
2553,2022-12-09,Vistara,Bengaluru,Mumbai,08:00,19:05,11h 5m,1,10359
2554,2022-12-09,Vistara,Bengaluru,Mumbai,11:30,22:50,11h 20m,1,10359
2555,2022-12-09,Vistara,Bengaluru,Mumbai,09:45,21:15,11h 30m,1,10359
2556,2022-12-09,Vistara,Bengaluru,Mumbai,11:30,23:55,12h 25m,1,10359
2557,2022-12-09,Vistara,Bengaluru,Mumbai,09:45,22:50,13h 5m,1,10359
2558,2022-12-09,Vistara,Bengaluru,Mumbai,08:00,21:15,13h 15m,1,10359
2559,2022-12-09,IndiGo,Bengaluru,Mumbai,10:35,18:45,8h 10m,1,10572
2560,2022-12-09,Vistara,Bengaluru,Mumbai,08:00,14:00,6h,1,10800
2561,2022-12-09,Vistara,Bengaluru,Mumbai,07:00,14:00,7h,1,10800
2562,2022-12-09,Vistara,Bengaluru,Mumbai,08:00,15:00,7h,1,10800
2563,2022-12-09,Vistara,Bengaluru,Mumbai,07:00,15:00,8h,1,10800
2564,2022-12-09,Vistara,Bengaluru,Mumbai,21:10,08:00,10h 50m,1,10800
2565,2022-12-09,Vistara,Bengaluru,Mumbai,07:00,19:05,12h 5m,1,10800
2566,2022-12-09,Vistara,Bengaluru,Mumbai,19:40,08:00,12h 20m,1,10800
2567,2022-12-09,Vistara,Bengaluru,Mumbai,21:10,09:45,12h 35m,1,10800
2568,2022-12-09,Vistara,Bengaluru,Mumbai,18:45,08:00,13h 15m,1,10800
2569,2022-12-09,Air India,Bengaluru,Mumbai,17:10,23:35,6h 25m,1,11186
2570,2022-12-09,Air India,Bengaluru,Mumbai,05:45,12:25,6h 40m,1,11186
2571,2022-12-09,Air India,Bengaluru,Mumbai,13:15,20:15,7h,1,11186
2572,2022-12-09,Air India,Bengaluru,Mumbai,13:15,21:25,8h 10m,1,11186
2573,2022-12-09,Air India,Bengaluru,Mumbai,10:00,18:15,8h 15m,2,11186
2574,2022-12-09,Air India,Bengaluru,Mumbai,11:15,20:15,9h,1,11186
2575,2022-12-09,Air India,Bengaluru,Mumbai,11:15,21:25,10h 10m,1,11186
2576,2022-12-09,Air India,Bengaluru,Mumbai,10:00,20:15,10h 15m,1,11186
2577,2022-12-09,Air India,Bengaluru,Mumbai,13:15,23:35,10h 20m,1,11186
2578,2022-12-09,Air India,Bengaluru,Mumbai,10:00,21:25,11h 25m,1,11186
2579,2022-12-09,Air India,Bengaluru,Mumbai,11:15,23:35,12h 20m,1,11186
2580,2022-12-09,Air India,Bengaluru,Mumbai,10:00,23:35,13h 35m,1,11186
2581,2022-12-09,Vistara,Bengaluru,Mumbai,11:30,17:40,6h 10m,1,11241
2582,2022-12-09,Vistara,Bengaluru,Mumbai,09:45,16:30,6h 45m,1,11241
2583,2022-12-09,Vistara,Bengaluru,Mumbai,09:45,17:40,7h 55m,1,11241
2584,2022-12-09,Vistara,Bengaluru,Mumbai,08:00,16:30,8h 30m,1,11241
2585,2022-12-09,Vistara,Bengaluru,Mumbai,11:30,20:05,8h 35m,1,11241
2586,2022-12-09,Vistara,Bengaluru,Mumbai,07:00,16:30,9h 30m,1,11241
2587,2022-12-09,Vistara,Bengaluru,Mumbai,08:00,17:40,9h 40m,1,11241
2588,2022-12-09,Vistara,Bengaluru,Mumbai,09:45,20:05,10h 20m,1,11241
2589,2022-12-09,Vistara,Bengaluru,Mumbai,11:30,21:55,10h 25m,1,11241
2590,2022-12-09,Vistara,Bengaluru,Mumbai,07:00,17:40,10h 40m,1,11241
2591,2022-12-09,Vistara,Bengaluru,Mumbai,08:00,20:05,12h 5m,1,11241
2592,2022-12-09,Vistara,Bengaluru,Mumbai,09:45,21:55,12h 10m,1,11241
2593,2022-12-09,Vistara,Bengaluru,Mumbai,07:00,20:05,13h 5m,1,11241
2594,2022-12-09,Vistara,Bengaluru,Mumbai,08:00,21:55,13h 55m,1,11241
2595,2022-12-09,Vistara,Bengaluru,Mumbai,21:10,11:10,14h,1,11241
2596,2022-12-09,IndiGo,Bengaluru,Mumbai,07:15,16:05,8h 50m,1,11349
2597,2022-12-09,Air India,Bengaluru,Mumbai,10:00,16:20,6h 20m,1,12031
2598,2022-12-09,Air India,Bengaluru,Mumbai,05:45,16:20,10h 35m,1,12031
2599,2022-12-09,Air India,Bengaluru,Mumbai,13:00,23:35,10h 35m,2,12834
2600,2022-12-09,Vistara,Bengaluru,Mumbai,12:45,00:15,11h 30m,1,13039
2601,2022-12-09,Air India,Bengaluru,Mumbai,21:00,09:50,12h 50m,2,13197
2602,2022-12-09,Air India,Bengaluru,Mumbai,19:15,09:50,14h 35m,2,13197
2603,2022-12-09,Air India,Bengaluru,Mumbai,17:10,09:50,16h 40m,2,13197
2604,2022-12-09,Air India,Bengaluru,Mumbai,13:15,09:50,20h 35m,2,13197
2605,2022-12-09,Air India,Bengaluru,Mumbai,11:15,09:50,22h 35m,2,13197
2606,2022-12-09,Air India,Bengaluru,Mumbai,10:00,09:50,23h 50m,2,13197
2607,2022-12-09,Air India,Bengaluru,Mumbai,05:45,09:50,28h 5m,2,13197
2608,2022-12-09,IndiGo,Bengaluru,Mumbai,13:05,17:45,4h 40m,1,13404
2609,2022-12-09,IndiGo,Bengaluru,Mumbai,13:05,19:55,6h 50m,1,13827
2610,2022-12-09,Air India,Bengaluru,Mumbai,13:15,16:25,27h 10m,2,13860
2611,2022-12-09,Air India,Bengaluru,Mumbai,11:15,16:25,29h 10m,2,13860
2612,2022-12-09,Air India,Bengaluru,Mumbai,10:00,16:25,30h 25m,2,13860
2613,2022-12-09,Air India,Bengaluru,Mumbai,21:00,18:05,21h 5m,2,14280
2614,2022-12-09,Air India,Bengaluru,Mumbai,19:15,18:05,22h 50m,2,14280
2615,2022-12-09,Air India,Bengaluru,Mumbai,17:10,18:05,24h 55m,2,14280
2616,2022-12-09,Air India,Bengaluru,Mumbai,13:15,18:05,28h 50m,2,14280
2617,2022-12-09,Air India,Bengaluru,Mumbai,05:45,18:05,12h 20m,2,15330
2618,2022-12-09,Vistara,Bengaluru,Mumbai,12:45,14:45,26h,1,15769
2619,2022-12-09,Vistara,Bengaluru,Mumbai,11:40,22:05,10h 25m,1,17344
2620,2022-12-15,IndiGo,Bengaluru,Mumbai,04:30,06:20,1h 50m,Non,2544
2621,2022-12-15,Air Asia,Bengaluru,Mumbai,19:20,21:00,1h 40m,Non,2549
2622,2022-12-15,Air Asia,Bengaluru,Mumbai,17:15,19:00,1h 45m,Non,2549
2623,2022-12-15,Air Asia,Bengaluru,Mumbai,22:50,00:40,1h 50m,Non,2549
2624,2022-12-15,Go First,Bengaluru,Mumbai,18:30,20:20,1h 50m,Non,2709
2625,2022-12-15,Go First,Bengaluru,Mumbai,21:00,22:55,1h 55m,Non,2709
2626,2022-12-15,Go First,Bengaluru,Mumbai,08:10,10:05,1h 55m,Non,2709
2627,2022-12-15,IndiGo,Bengaluru,Mumbai,18:00,19:50,1h 50m,Non,2714
2628,2022-12-15,Air India,Bengaluru,Mumbai,06:40,08:35,1h 55m,Non,2718
2629,2022-12-15,Air India,Bengaluru,Mumbai,21:20,23:20,2h,Non,2718
2630,2022-12-15,Air India,Bengaluru,Mumbai,09:15,11:30,2h 15m,Non,2718
2631,2022-12-15,Air India,Bengaluru,Mumbai,19:15,21:30,2h 15m,Non,2718
2632,2022-12-15,IndiGo,Bengaluru,Mumbai,07:20,09:10,1h 50m,Non,2884
2633,2022-12-15,Vistara,Bengaluru,Mumbai,06:40,08:15,1h 35m,Non,2886
2634,2022-12-15,Vistara,Bengaluru,Mumbai,18:55,20:40,1h 45m,Non,2886
2635,2022-12-15,Vistara,Bengaluru,Mumbai,21:40,23:25,1h 45m,Non,2886
2636,2022-12-15,Vistara,Bengaluru,Mumbai,18:25,20:15,1h 50m,Non,2886
2637,2022-12-15,Vistara,Bengaluru,Mumbai,19:55,21:50,1h 55m,Non,2886
2638,2022-12-15,IndiGo,Bengaluru,Mumbai,19:25,21:15,1h 50m,Non,3105
2639,2022-12-15,IndiGo,Bengaluru,Mumbai,16:20,18:15,1h 55m,Non,3105
2640,2022-12-15,IndiGo,Bengaluru,Mumbai,08:30,10:15,1h 45m,Non,3250
2641,2022-12-15,IndiGo,Bengaluru,Mumbai,23:00,00:50,1h 50m,Non,3250
2642,2022-12-15,Vistara,Bengaluru,Mumbai,09:30,11:25,1h 55m,Non,3253
2643,2022-12-15,IndiGo,Bengaluru,Mumbai,10:15,12:05,1h 50m,Non,3425
2644,2022-12-15,IndiGo,Bengaluru,Mumbai,12:20,14:20,2h,Non,3425
2645,2022-12-15,IndiGo,Bengaluru,Mumbai,14:45,16:50,2h 5m,Non,3425
2646,2022-12-15,Vistara,Bengaluru,Mumbai,08:30,10:15,1h 45m,Non,3673
2647,2022-12-15,IndiGo,Bengaluru,Mumbai,06:00,07:50,1h 50m,Non,4049
2648,2022-12-15,IndiGo,Bengaluru,Mumbai,07:00,11:40,4h 40m,1,4573
2649,2022-12-15,IndiGo,Bengaluru,Mumbai,07:00,13:20,6h 20m,1,4573
2650,2022-12-15,IndiGo,Bengaluru,Mumbai,16:25,23:05,6h 40m,1,4573
2651,2022-12-15,IndiGo,Bengaluru,Mumbai,16:25,00:20,7h 55m,1,4573
2652,2022-12-15,IndiGo,Bengaluru,Mumbai,09:25,14:50,5h 25m,1,5658
2653,2022-12-15,IndiGo,Bengaluru,Mumbai,07:00,14:50,7h 50m,1,5658
2654,2022-12-15,Air Asia,Bengaluru,Mumbai,16:10,04:00,11h 50m,2,5673
2655,2022-12-15,Air Asia,Bengaluru,Mumbai,15:40,04:00,12h 20m,2,5673
2656,2022-12-15,IndiGo,Bengaluru,Mumbai,11:00,20:10,9h 10m,1,5776
2657,2022-12-15,Air Asia,Bengaluru,Mumbai,16:10,02:20,10h 10m,2,6765
2658,2022-12-15,Air Asia,Bengaluru,Mumbai,15:40,02:20,10h 40m,2,6765
2659,2022-12-15,Air Asia,Bengaluru,Mumbai,16:10,06:55,14h 45m,2,6765
2660,2022-12-15,Air Asia,Bengaluru,Mumbai,15:40,06:55,15h 15m,2,6765
2661,2022-12-15,Air India,Bengaluru,Mumbai,16:20,08:10,15h 50m,1,7153
2662,2022-12-15,Air Asia,Bengaluru,Mumbai,13:00,02:20,13h 20m,1,7265
2663,2022-12-15,IndiGo,Bengaluru,Mumbai,17:30,23:05,5h 35m,1,7356
2664,2022-12-15,IndiGo,Bengaluru,Mumbai,17:30,00:20,6h 50m,1,7356
2665,2022-12-15,IndiGo,Bengaluru,Mumbai,06:30,11:20,4h 50m,1,7369
2666,2022-12-15,IndiGo,Bengaluru,Mumbai,16:10,21:10,5h,1,7369
2667,2022-12-15,IndiGo,Bengaluru,Mumbai,19:50,01:00,5h 10m,1,7369
2668,2022-12-15,IndiGo,Bengaluru,Mumbai,05:20,11:25,6h 5m,1,7369
2669,2022-12-15,IndiGo,Bengaluru,Mumbai,23:40,05:55,6h 15m,1,7369
2670,2022-12-15,IndiGo,Bengaluru,Mumbai,22:10,05:55,7h 45m,1,7369
2671,2022-12-15,IndiGo,Bengaluru,Mumbai,16:05,00:05,8h,1,7369
2672,2022-12-15,IndiGo,Bengaluru,Mumbai,23:40,08:20,8h 40m,1,7369
2673,2022-12-15,IndiGo,Bengaluru,Mumbai,07:25,16:55,9h 30m,1,7369
2674,2022-12-15,IndiGo,Bengaluru,Mumbai,19:55,05:55,10h,1,7369
2675,2022-12-15,IndiGo,Bengaluru,Mumbai,21:55,07:55,10h,1,7369
2676,2022-12-15,Vistara,Bengaluru,Mumbai,20:10,07:35,11h 25m,1,7579
2677,2022-12-15,Vistara,Bengaluru,Mumbai,20:10,10:00,13h 50m,1,7579
2678,2022-12-15,Vistara,Bengaluru,Mumbai,07:45,23:00,15h 15m,1,7579
2679,2022-12-15,Vistara,Bengaluru,Mumbai,07:45,07:35,23h 50m,1,7579
2680,2022-12-15,Vistara,Bengaluru,Mumbai,07:45,10:00,26h 15m,1,7579
2681,2022-12-15,Vistara,Bengaluru,Mumbai,07:45,14:30,6h 45m,1,7789
2682,2022-12-15,Vistara,Bengaluru,Mumbai,20:10,14:30,18h 20m,1,7789
2683,2022-12-15,IndiGo,Bengaluru,Mumbai,12:40,16:55,4h 15m,1,7843
2684,2022-12-15,IndiGo,Bengaluru,Mumbai,12:40,19:45,7h 5m,1,7843
2685,2022-12-15,IndiGo,Bengaluru,Mumbai,12:40,21:10,8h 30m,1,7843
2686,2022-12-15,IndiGo,Bengaluru,Mumbai,07:25,12:45,5h 20m,1,7999
2687,2022-12-15,IndiGo,Bengaluru,Mumbai,05:15,12:45,7h 30m,1,7999
2688,2022-12-15,IndiGo,Bengaluru,Mumbai,10:30,16:55,6h 25m,1,8211
2689,2022-12-15,IndiGo,Bengaluru,Mumbai,10:30,19:45,9h 15m,1,8211
2690,2022-12-15,IndiGo,Bengaluru,Mumbai,23:40,09:15,9h 35m,1,8264
2691,2022-12-15,Air India,Bengaluru,Mumbai,16:20,00:20,8h,1,8518
2692,2022-12-15,Vistara,Bengaluru,Mumbai,12:45,00:15,11h 30m,1,9154
2693,2022-12-15,IndiGo,Bengaluru,Mumbai,10:35,18:45,8h 10m,1,9312
2694,2022-12-15,SpiceJet,Bengaluru,Mumbai,20:35,14:20,17h 45m,1,9784
2695,2022-12-15,SpiceJet,Bengaluru,Mumbai,20:35,18:20,21h 45m,1,9784
2696,2022-12-15,Air India,Bengaluru,Mumbai,17:10,00:45,7h 35m,1,10341
2697,2022-12-15,Air India,Bengaluru,Mumbai,13:15,22:10,8h 55m,1,10341
2698,2022-12-15,Air India,Bengaluru,Mumbai,11:15,22:10,10h 55m,1,10341
2699,2022-12-15,Air India,Bengaluru,Mumbai,13:15,00:45,11h 30m,1,10341
2700,2022-12-15,Air India,Bengaluru,Mumbai,10:00,22:10,12h 10m,1,10341
2701,2022-12-15,Air India,Bengaluru,Mumbai,21:00,09:15,12h 15m,1,10341
2702,2022-12-15,Air India,Bengaluru,Mumbai,21:00,10:20,13h 20m,1,10341
2703,2022-12-15,Air India,Bengaluru,Mumbai,11:15,00:45,13h 30m,1,10341
2704,2022-12-15,Air India,Bengaluru,Mumbai,19:15,09:15,14h,1,10341
2705,2022-12-15,Air India,Bengaluru,Mumbai,21:00,11:20,14h 20m,1,10341
2706,2022-12-15,Air India,Bengaluru,Mumbai,10:00,00:45,14h 45m,1,10341
2707,2022-12-15,Air India,Bengaluru,Mumbai,19:15,10:20,15h 5m,1,10341
2708,2022-12-15,Air India,Bengaluru,Mumbai,17:10,09:15,16h 5m,1,10341
2709,2022-12-15,Vistara,Bengaluru,Mumbai,08:00,14:00,6h,1,10800
2710,2022-12-15,Vistara,Bengaluru,Mumbai,17:45,23:55,6h 10m,1,10800
2711,2022-12-15,Vistara,Bengaluru,Mumbai,09:45,16:30,6h 45m,1,10800
2712,2022-12-15,Vistara,Bengaluru,Mumbai,07:00,14:00,7h,1,10800
2713,2022-12-15,Vistara,Bengaluru,Mumbai,11:30,19:05,7h 35m,1,10800
2714,2022-12-15,Vistara,Bengaluru,Mumbai,08:00,16:30,8h 30m,1,10800
2715,2022-12-15,Vistara,Bengaluru,Mumbai,11:30,20:05,8h 35m,1,10800
2716,2022-12-15,Vistara,Bengaluru,Mumbai,09:45,19:05,9h 20m,1,10800
2717,2022-12-15,Vistara,Bengaluru,Mumbai,07:00,16:30,9h 30m,1,10800
2718,2022-12-15,Vistara,Bengaluru,Mumbai,11:30,21:15,9h 45m,1,10800
2719,2022-12-15,Vistara,Bengaluru,Mumbai,09:45,20:05,10h 20m,1,10800
